soil_quality,rainfall,fertilizer,temperature,humidity,yield
49,53,10,34.88977562464789,40.07430429777802,33.03845231150878
88,211,42,23.529133459169095,55.273055888599664,30.05199386720662
81,242,199,33.21932825722455,49.211337666092305,43.81820751144134
44,233,140,37.91367517598313,79.17441632354024,41.660478930055866
58,59,110,20.194210307412483,89.80867218689959,47.156512223088285
46,130,54,39.59355333080579,40.86662228606773,56.42919327939961
63,120,30,20.593517333198093,75.75264905038817,36.842942303363955
90,152,82,20.227352417893087,66.43480897299818,46.236960435979086
81,241,66,37.151201966745965,68.66544399810088,56.734099669560024
58,190,177,34.17408006208139,45.866488140233194,41.667223377222115
50,71,71,22.11621315856753,35.83177332834732,32.331239202009826
42,105,180,38.74829813191879,62.595366354079545,36.11600617635826
69,171,130,33.43864482325687,66.81035093423053,50.18454626631696
82,242,183,22.22087087076185,87.78293639294822,48.80044632424005
77,141,33,37.21107191848913,70.51386384533262,49.936616067462055
45,146,161,29.618097045196006,56.62105801029128,49.7318756110937
86,190,147,25.562673801337695,89.640067727339,56.81835594759846
74,50,108,36.50082100465356,52.394338492650164,50.560205833579005
61,87,77,34.76892907381754,39.75351011192036,54.217483444922216
96,296,66,32.46087604288125,67.07880316707949,42.94846602464092
50,235,181,37.97026304265526,45.97503800531344,45.76685546967104
47,202,84,37.22559620136338,85.33229021403952,58.70877896077011
66,91,116,24.53583316889781,55.672101868331964,54.81203503939019
68,134,57,37.57372308762821,38.97698099284413,51.09440962546509
94,210,86,27.480796791474116,38.49783420990888,47.42058569377551
94,234,164,28.63548671602507,68.97836436060422,34.34072951104615
47,86,39,39.446647742571386,51.95383847871504,41.92502255021853
62,295,55,35.197486570916396,51.82347282306382,22.20512753891746
68,234,149,26.42971908725051,66.73943731712026,36.646669984167374
55,147,129,32.95851779333074,43.290712587725395,24.47585670939924
74,111,69,30.786486725302233,38.72569549769263,49.14558143646163
47,180,156,22.33206474091162,69.43575064369242,55.69270548479546
47,79,113,37.75504675979967,30.31422219781428,26.96331982756832
84,296,77,36.43762967267979,84.44189890514572,29.82733535199388
72,244,191,35.554207137738736,40.978255247639076,54.27923770213233
81,240,171,31.183067751540253,56.871363609356365,43.433287015943975
44,131,127,24.416748805628362,42.68871210861215,43.532355313005965
76,72,133,37.677920586391885,43.09318012378596,42.51505458583427
56,249,126,27.05931287237961,80.1000820208103,28.73043042900886
61,250,16,20.402362359102895,65.10201079093629,29.732120608016682
53,115,91,39.63548355492314,48.687020637759844,57.985724619150744
77,238,179,37.22314206843835,45.06592379662404,48.93880608427209
71,51,62,32.453607108758426,42.771746393074835,23.617379482614197
53,204,145,20.24814278854989,63.26690118119748,28.91753086634449
83,225,159,24.554321143496082,73.84736476301748,45.08462084723506
59,280,35,29.040997759516493,45.211642941204026,31.33861547695798
61,112,183,32.56169846492841,49.93803568934554,30.069346240264515
69,277,126,34.16309033485307,73.22193576220656,28.093919720125598
93,54,90,35.7654539560304,74.23668099972483,27.429074541466065
72,178,181,31.11321851374031,42.4393891069001,44.53322327080949
44,199,199,33.123668557027614,52.93213980283933,56.23395295526829
57,123,173,36.22485396430727,82.19746350386013,34.44527423878236
85,158,50,34.39682620661609,74.41153479958457,24.860344055046873
46,73,120,39.096246644134126,39.749719441685485,24.971973707417156
68,108,91,37.49291800796177,53.15777568166408,57.34758819594581
96,256,164,23.38722555590848,88.3976269149347,41.149419124714754
86,274,79,38.94838253434161,61.52265625120845,38.651420427110146
48,227,107,24.083519851292237,73.16076952116988,55.62964975800428
86,72,178,39.825275714028734,35.52210108246154,40.28451749394624
98,255,14,34.02659084000013,79.9505977240114,39.22395571394426
87,195,194,32.5506310548264,66.2870953213222,57.066101344094726
80,138,166,26.48645552529427,40.53602592730419,38.978364918158576
98,71,131,22.66215049832796,52.81270626261829,35.63844303096014
46,93,21,22.523460328987404,34.98165571654306,43.26648527866775
46,93,162,37.33150385180381,76.62063168922708,59.08926126135239
88,86,171,28.648836923992754,74.69273999863668,58.55316170401374
82,56,84,31.197037137262377,59.41386121206878,51.02405616088415
98,267,33,38.636722152747346,57.12098371851063,39.971234371497246
45,73,124,25.107094096198985,57.80547716345306,55.25846833479053
85,254,122,35.27874970854303,32.248006720520586,36.77531913516659
86,218,72,29.409295236764443,52.094698025101906,45.60572178961324
92,119,147,24.25509318238275,37.71023888234966,27.177073745430885
79,262,142,37.059433611608156,41.087541732207065,46.45150587047617
95,120,98,33.59898346899501,87.72700252111693,31.044236641134027
66,195,190,21.898433651537804,45.70711257207072,50.870119266195786
43,256,37,30.835143905779642,59.017498468482756,36.56160645255627
40,121,54,37.03527704386519,83.26754875169748,35.93639138186669
45,109,186,21.338696164430836,54.809483036104396,49.863105897903246
97,229,120,28.325495944510912,61.71708837715012,37.0127455667952
70,257,177,36.104289410335326,40.12726365985081,48.56085428998589
40,226,133,37.16714560220417,47.10476355030866,54.20262242186328
92,244,100,35.50725552669233,60.36684959306932,25.475145387165337
44,94,145,26.11419150053112,51.89408916156377,39.160919839893225
58,186,36,30.138591212580938,32.29534203912454,57.79646119348358
44,165,154,34.825559533299604,54.049742002826086,52.48725805744766
93,288,181,23.051755058909116,78.90634584011522,58.944490639532184
44,203,40,31.89995526514832,36.963566579186136,54.41233827008301
88,203,14,34.40747450417943,31.12388366268585,32.40879271676333
70,79,69,36.9998373872212,37.12216540530616,27.166104402341162
99,76,98,22.233434477135873,71.21221167889601,28.42167217779474
83,257,156,26.593493891850986,77.67867832670927,28.67570953291821
46,289,110,30.833078983709306,32.923593335736335,23.029455794179455
54,292,51,34.02113799829081,83.25305421215842,56.27180371907074
90,181,32,34.60072591049841,67.6395216948926,40.1019435715264
94,228,130,25.065183479443192,61.087880907458725,24.050847910529104
92,132,118,20.277532240343746,45.21551328082182,50.50566427213543
52,147,86,33.87633956011575,52.302018884139,33.0256292840528
51,119,26,38.182525746795434,86.81839636077287,22.841500313012205
58,286,123,35.95034090206878,84.6927860187732,27.590262306201314
52,128,67,32.44932206125238,67.52787321010688,46.30199300653989
66,187,186,39.551408811032005,64.73467306007092,51.76025182390964
77,167,140,28.662335561887105,42.632679849422814,30.147068421852463
72,155,105,30.500995019761923,87.1967122710991,43.08233083300004
45,85,54,20.245735279167643,75.32350278654275,20.03490231250361
52,95,44,38.91902725667424,52.93558187612182,31.135498824275736
52,153,11,31.666933098648734,78.94989102280272,27.265352873661143
52,183,56,27.815999678112398,42.712479736011716,23.061848985974997
59,157,12,20.8912867177481,42.79371922988031,39.35581193641533
75,153,166,27.24838128652809,77.45767407342183,45.2406205932881
76,119,137,20.071962033513074,63.558478852029225,21.855054146270145
84,256,29,26.486702759962768,63.35011731162024,25.515647167814816
48,270,171,39.0290984813705,64.42024964223046,57.291647150457415
56,138,49,23.085347284607927,37.548409020980756,28.924513726724243
74,260,118,30.908222181788645,50.973544463813255,50.3995098621603
98,255,74,23.732346402098443,64.3847801905178,49.909399799697795
91,52,99,35.66758260616342,44.85530559440397,32.86330009504586
57,227,72,31.247956144773042,60.24029757153127,28.164675969865065
64,91,65,24.044720367045592,63.42211429524062,29.75802214462906
98,159,169,37.32482596477706,86.56883270326585,42.63595867934278
54,255,75,35.680475656669735,44.74654854350145,35.246360816797974
62,231,105,39.02602658851106,56.36143749343958,39.822614329414826
40,280,178,20.01256385785269,88.8906726326497,52.464499326547646
80,216,166,29.142338943941585,41.207392573076675,40.091855391853464
77,262,125,39.99682600995844,76.80116915598899,59.80915702953902
57,167,96,36.2237583394362,40.629297338217434,46.63335215270037
40,104,60,36.62572263714855,81.00279436663416,28.289906325008264
93,188,21,32.422649254526355,59.27843624105363,39.98075128493071
78,163,53,34.257993041664754,88.32968908259717,52.53670887854658
49,251,147,36.10652517567216,40.20449804643384,28.732061395580114
70,256,92,21.845612951838003,71.27558074470727,49.17688554574191
77,79,99,33.851611672214595,71.71675502542897,21.337961367635152
46,157,18,36.308162000654775,73.13252625218885,57.70535325599837
77,296,166,20.81731575370184,36.05812582573749,46.53446997657785
47,130,166,25.941063610538283,47.313659293478764,26.50281216806323
73,295,101,26.480232317656846,50.281009634793115,54.97178797513584
48,233,198,37.091647905621045,49.45725648196077,23.272827235560424
64,206,134,35.60702779193734,70.50124314001718,36.23715854584885
66,66,73,33.128429418310134,33.28978023683174,49.47797358397734
80,82,140,36.09446361685737,73.80471707911232,57.4962650945306
46,151,124,29.068594013154183,61.59506247303753,33.95241067356908
71,70,132,37.497611806042215,40.379830150033655,53.22044923853602
48,160,141,24.684316862061465,43.567121394224635,27.870090306610823
56,292,192,34.09153762999705,35.85481893205437,21.404414766591344
74,255,151,24.835023695475094,57.54353114321178,21.15043933170195
87,59,111,20.797239468216443,65.69528419557852,46.32681964857598
55,283,86,25.683024796395635,64.85832295538553,26.168292237422936
41,264,165,29.858136569812572,87.74207234435187,22.012972415589076
82,152,72,36.868720301423444,47.75796192027103,59.069901033265246
70,88,176,30.177129786647143,75.72479073617279,29.680490733187156
55,127,117,23.583012051461843,73.38465258078733,38.50217931918204
86,224,197,39.85531941999446,33.679618836733354,44.523245564796696
72,135,157,25.401461359612483,85.80030460330747,25.778241464972474
60,101,37,39.70589450196772,85.87823513074501,34.286754427545404
56,90,133,38.726693630164476,53.780110928274354,45.908273790738825
74,269,151,30.848830172812864,55.06067010034418,45.59046869898506
93,224,86,21.83926165283426,79.17581577606406,53.68229234946806
93,250,84,33.9082962290895,59.70183932831215,37.49689731019018
90,136,111,36.91435323097629,77.95204191094707,55.59310502211824
91,248,195,28.906021993590183,32.16751014629185,47.28770942100938
46,137,48,24.78080918691782,45.0162367428354,42.48420779605831
93,220,195,36.056483294253134,35.463899111301785,24.68547304241657
68,86,152,30.901556513518575,57.25188313390857,42.98815648571728
50,172,82,23.952600096309556,81.24956667425374,43.78688071225114
69,250,140,38.990772819349544,64.18726460796243,50.35217531442544
57,113,14,38.96196453370357,61.22001231591251,48.76556269934089
96,279,101,27.340993468891696,51.96641363373659,41.1992071738382
85,248,179,21.280062182834804,33.816592603590664,43.71316685558666
55,237,152,32.61577069099418,75.98458022930586,50.89370848138871
45,264,12,26.344534691669292,64.24596395896488,34.05761048547204
41,202,172,21.327105220000984,85.85793042741172,25.398844624021102
94,168,144,37.836128289371324,55.91791345937674,54.97197522010468
82,287,103,39.96232629200562,54.089978190776556,58.6007510088362
82,292,161,27.008110274205634,88.46081942435417,37.17219354936378
97,199,168,34.89492526768391,38.469449696715856,59.61239157110772
49,295,87,21.31541584560307,45.14169196488229,32.90779659334805
43,220,89,27.394108791192615,59.28985292690976,22.662963763629218
88,173,124,22.175035320992816,61.41265809138498,42.89838324755006
49,248,13,21.10699874327033,62.92299719792351,54.72802738187791
48,247,140,31.775820810189916,42.72659578773301,44.69927272945575
84,85,137,36.04061975046464,85.61088290739659,20.377085929743725
82,95,18,29.05940502283441,72.21012582346393,20.473307256661144
81,71,77,30.483582208819236,45.50639097357718,48.97404291457677
63,84,127,25.414600340504194,47.651579930802306,53.813719828565254
44,162,97,34.727745617476295,82.82150791641344,30.121468364913028
74,224,197,27.221465342837003,52.82132444932816,38.80524227050344
43,82,148,21.34998040652655,63.3818016942576,58.443636019498925
74,262,173,23.310154220513326,37.22560671980955,38.42296334439587
81,252,134,22.569372104910347,45.1039679049012,25.432563976320523
95,190,81,28.71755578799238,54.99460144360191,56.466120266875315
52,105,139,21.30425349166695,69.36824267230791,39.80670676777728
76,116,59,36.12968644934071,46.81323952585189,33.77227768195504
71,62,12,38.16010380043002,87.045690735728,23.897308896240762
84,99,76,24.967883584046334,43.21302911415599,38.33073188303159
98,297,94,29.71019513563906,76.73441339759088,50.78691076242474
95,282,124,30.38126128793138,51.87592876402594,48.687373737523245
40,234,71,39.70002432915893,80.00405261170923,39.86350601238404
96,275,23,21.31239156773154,85.38634271332639,48.78141384104629
50,77,131,33.3576473548579,41.220933690271515,34.030422735246916
65,153,32,26.915299664256978,59.48862252393008,49.41072810120782
42,147,132,30.036124242253095,39.26195243546516,23.42936633001434
88,145,86,24.34069141390741,72.34951384715694,27.969361336594957
90,136,25,23.204845603524433,79.93428487366617,55.10893288531748
52,137,155,24.871305973847306,53.368076295473585,31.74621627857033
71,242,22,21.425239285162185,53.80505417756033,28.237655778705086
87,201,134,25.561805943633104,42.23038684466363,23.560103525405825
89,244,65,33.80701843963755,48.3920794408301,35.71819977585531
62,174,182,33.029638704888725,49.43358354225478,22.67928300037147
97,130,49,31.089924111846724,39.33445660627378,39.87921839819803
91,56,112,20.007748259408892,48.59713380391973,56.76818947866504
62,123,168,22.515639996080225,84.43541407066574,51.48537380780412
90,132,113,36.85738857297328,49.52314994883368,21.62695078656061
69,73,41,25.434767395291452,46.46623111618032,31.99032656419724
45,186,138,38.243977771582465,53.07853697417907,27.505771318719454
94,163,44,37.49092229556633,87.616382279882,22.677594206144356
46,64,45,23.09854068268351,75.87474791310737,24.34562191918632
86,162,101,37.96304084506247,42.104299052865315,56.32577490251596
69,233,75,32.55669661125042,75.15309570618506,32.40332860255189
76,171,38,32.605736106694536,75.97409052927509,35.688955049143836
87,135,180,37.05359731147191,87.00822448081709,39.42803473286786
71,299,166,28.101115290949796,83.46570653171537,49.79716392590858
45,194,52,34.70526592839558,35.71169898786171,51.93481896342327
74,68,28,33.35528712707228,57.274592482063746,58.549181714877264
71,58,130,35.43029335839853,72.17961468521732,28.427122824564726
51,113,107,33.20377898481074,88.40212805219406,32.04264713901894
43,234,40,21.60109601313423,35.10928308926584,32.518428608595094
71,87,110,25.854220046207587,52.093964935333105,37.810351732386664
98,260,28,38.79841746045443,59.53342816104382,52.296174056949994
93,185,38,24.468503773122478,54.794651611671114,29.57824342124328
74,183,82,29.4452080200522,57.346706581704154,51.316870662519285
87,226,144,27.13855951509479,52.146128383493455,28.161600735140574
55,151,195,21.72597446654924,88.23735684760047,48.40590468789328
94,222,85,23.623773779755833,78.19468673767739,51.96005279398712
90,198,197,25.73334242515943,74.19959470580207,54.15134963257849
54,297,188,29.266369713713047,54.64208148638701,40.4114216576237
80,142,91,37.490479712822676,82.89141485101389,33.14859946555493
91,83,59,30.31232564351755,35.60035723226596,50.89536933339036
41,189,158,33.038099215657425,38.6051115754491,32.83665828641365
45,88,146,28.51910303393881,87.2434711968653,25.923551047256016
53,145,171,37.40124703903626,64.01929820535318,53.38745794782504
80,55,43,33.25242908180187,39.567466540154456,36.44963719028125
68,130,56,21.812605062787725,86.9487424650447,42.83335065366509
81,81,33,29.550024145318645,88.49059648584765,56.73776185607941
65,237,89,36.54468409020505,82.88958409171258,25.431864849369088
57,185,37,34.67310705331043,44.31347129889714,42.287355857823314
86,215,183,38.10622295559803,46.70963915508072,42.35058366592384
43,270,60,24.55335677938977,54.418371153112375,54.475652231930255
76,272,120,39.54344328393799,64.75930355148057,33.65035889294626
96,196,15,25.701553357397312,89.53088457417073,36.04856358615723
94,294,127,21.003597551835078,87.36801280996714,40.771726473790494
92,232,62,29.91345254392975,85.26834352186444,26.68799928979102
77,58,189,22.206774769529098,35.35657792881275,38.826455777307046
64,229,69,33.62621882019345,75.42998071344573,37.44327176921068
86,205,178,38.01112541498249,82.61075168038148,27.895779000665115
91,111,20,38.42686543637039,49.99677177233198,53.32090075190766
68,225,13,32.140744853729224,43.174442052048455,37.24135046883348
73,163,23,30.705297417095707,74.90648963321235,32.242636420739224
55,292,150,39.87982846410553,35.45026538349041,25.214969464087705
76,216,152,31.588514379717807,86.45149212886963,23.58991177481132
69,281,122,38.54916647624454,39.364658655376815,58.40907573560051
62,230,17,38.33190101088131,57.45227113021255,59.80613752228003
99,272,97,25.79027591702014,88.96787098002576,55.91701535212771
75,240,20,20.27502151155056,89.29321299222062,38.34525728561793
67,68,121,28.78336815596364,76.5594172017322,52.31663039248344
40,82,108,37.22740272222822,80.35130908966883,53.371287943648355
47,113,32,36.72268434168752,88.03024453149001,31.992368425623283
92,75,118,32.07338375066308,85.64577056486215,43.441162006755604
81,222,16,23.13316820044569,67.32651793703087,58.27288067035105
54,50,78,22.151754278597664,74.07701885572381,31.20271200797358
73,252,169,39.09363967557226,65.62659323691167,46.515454967943235
58,243,181,28.427953639705144,60.38971643829446,46.501645005898006
83,294,140,32.96322033467485,82.84974099173684,38.1068260735418
69,212,103,38.117288299107294,74.28150672822119,39.61315421010951
49,126,131,37.39786352641183,81.58897022208185,38.25530049160223
83,152,53,31.3380636426134,35.754657804324616,40.84307692059865
97,275,60,29.758103611455404,64.5891100574689,25.951111839806206
92,275,70,34.705184262271786,49.77100970089492,51.78988447980049
66,276,60,26.992913848402218,60.80363869836696,46.44300451123691
59,145,170,32.50781260250862,66.77792667819298,58.952890931649556
64,222,29,20.463048672192826,80.74550832793706,29.825727562924477
48,125,39,36.486251215011556,31.9126634735169,25.838729722971145
79,82,130,39.96064550439181,39.83900236089574,33.70216263449967
73,131,53,39.09412984717752,85.28674447681895,40.389656125940235
60,118,95,27.19789681075629,88.03624259539524,28.200382177372326
63,132,166,30.62202564088327,33.32536098584686,38.42404124287647
95,208,158,24.724339262474636,49.90725257501331,45.70452990857478
46,268,190,26.059748106878775,30.58379842603443,22.246851805016096
43,241,121,29.146922033052597,75.44688079168424,50.32119452738672
90,155,148,34.94161813707133,70.91641081445904,57.58845122652118
47,151,19,20.357647816776826,63.88830692391802,30.729928596928616
95,163,44,27.875482608302583,71.49967039533391,51.048894866079124
52,192,163,31.12993836646797,62.2674727534692,36.71737044934001
97,95,132,24.30366084373575,44.33047053482795,46.5773064759194
60,169,123,21.5695739619208,75.26002409732934,49.720642803205116
74,97,181,30.791477186366564,76.99666626389643,31.798945971641203
44,117,141,32.756199689715594,81.252113584396,51.49590381586405
91,132,83,32.8200458075289,87.24460070770536,24.204453409670847
47,134,194,27.131687700711854,74.85249670443272,59.46899391032883
41,175,48,24.747235918781346,33.27298749199636,33.48099939845389
98,217,178,24.40772878031801,31.250314292789955,28.95211061109986
63,170,103,20.810478801146132,74.3922402422715,25.54616182770772
81,178,76,23.693667039299434,33.36305789563267,52.48728501329491
93,69,98,36.372122542178545,48.9566758977736,43.43561493400267
55,199,111,20.06102531522153,38.16959325143801,58.066811881817856
43,231,115,20.87777205114659,88.1339942641298,45.907135618624764
98,254,45,22.54037880558134,48.983649321924986,33.62371938873745
69,282,13,28.404811653515086,33.30881449021929,53.45650136034243
85,114,83,26.674756687294824,86.97645255095298,31.249401649472603
69,192,22,23.556717161089573,66.52466271604007,31.633627415213873
74,110,79,22.21898948213802,32.166544124938426,21.131203574215192
81,128,16,38.77725073879555,80.00166239318403,30.08090756508252
52,63,165,38.225004425859794,39.15172218350438,30.457368732175695
76,118,196,35.437972167725604,78.14617638967437,31.90086030395864
93,171,131,25.040439494483355,66.1651047723994,34.74514397410257
88,98,46,26.473960640344323,40.62691287818589,43.06695931280528
88,183,152,33.31689936527097,75.15588316518568,28.655640805260617
50,218,39,25.83397790195424,57.2702985362168,45.47044068192364
97,208,113,30.61245626454712,68.28605638536695,25.332602372908937
58,165,83,33.025676887859696,82.17084991889553,57.236435918059584
57,139,21,30.38392593025913,45.6178869257411,21.04440941945224
99,299,90,28.265695274303013,51.958280442330434,56.32791556139199
56,241,121,26.95788027115038,89.83630711286872,41.888010385887554
50,138,39,35.55499832884987,60.486868209380944,48.40181380984829
54,228,138,34.779979899552735,63.51016046379937,31.933709235536007
47,236,45,33.92456128286717,47.12631238988062,26.951951396179048
83,232,132,27.49354226389223,54.9616351561965,57.89178835386132
68,166,97,35.51473252696559,60.09310483040422,37.64015270986868
56,171,30,39.15407263957114,45.506683583277514,39.22051605425084
65,226,115,33.779590382329836,44.288730668640895,59.427136172653235
95,280,41,28.15798502139837,66.0280089518471,33.442751959294384
44,217,72,35.92962525653938,41.01908665917706,24.007664080020092
43,64,150,32.186041521042604,63.20746408809545,43.476568914521984
95,247,174,37.55354090187549,72.37284141717004,42.19230324078428
63,242,53,34.2636506328834,41.89545730381536,50.92417471649274
50,282,158,35.398401075018086,74.75268370536169,58.203123820175094
69,56,155,33.34872926272538,51.581062488776475,32.3069750689174
79,239,55,21.840409173231045,89.55027227131231,48.87185790082157
87,103,184,29.70234439882996,88.74460860604223,37.38012291491957
87,229,163,21.129797497235888,77.91567801111303,51.35091158440109
74,228,14,28.950983060460842,50.56324659177113,26.571078504849638
83,53,142,34.32853977180852,86.23260824052358,40.0342566865658
95,50,40,28.425109433710958,89.92674031249524,23.087477114768546
84,154,165,20.032605038687777,57.7367138965067,42.44698116809397
72,115,86,27.385701862016575,66.87536285379682,26.758944368991457
75,289,84,21.35517966380709,30.35922017902317,58.401802788658436
60,275,136,35.611927769981214,32.611992619848145,42.17321326406417
77,212,22,35.675031385836995,60.035868658019304,41.17498353153641
44,287,131,36.1275717874205,66.55883243543228,58.89322894741432
44,254,155,20.606543827354685,48.74358015345818,39.93661147107021
60,130,161,20.64538617769629,35.94778922298305,47.06905856178454
64,187,166,38.068987173118714,76.93632892022237,21.867261159210912
49,244,165,22.473677605628314,55.12560230479552,48.333552623742335
97,117,111,33.401804608881704,68.93090355208273,24.172414951410623
58,266,182,35.90908784392379,69.01207172228858,51.209385179207956
71,278,126,28.957274074611846,62.81032098435914,55.07383330181264
57,284,93,30.929441854283734,40.70937424273774,32.61871474257685
97,151,20,24.54761447151877,66.96488059937131,55.125200562024766
73,270,60,38.47199910285792,49.325040555730595,39.30546966224534
87,242,68,26.036022056788603,79.1475123957554,42.86304324744501
54,100,93,24.356223787521515,41.591810963605525,36.43931484345153
63,79,114,30.508070502436574,47.46890483895583,39.0616850984885
44,88,22,23.810274458017002,56.41835797792539,56.33083588068226
92,296,56,33.73383258755745,74.40078781217858,57.89177612693635
93,187,97,30.302308993445,73.245034629334,37.83475768366229
71,270,180,22.95608908021968,50.22659722349428,40.57445891064803
48,221,161,21.344928367105467,60.645121852897375,24.646999341868696
94,209,185,22.739069894819874,44.054076029555794,33.0248457560959
44,221,72,22.732493102895205,76.22191664962995,40.52948715671577
44,112,154,26.25701050231657,41.802593090092664,28.103310003914174
97,110,78,36.66541298382501,79.1608148086284,43.061330561417535
80,114,63,21.145880405897458,86.211846045338,47.41132935372002
80,218,151,22.56177877524741,89.4969643211651,45.99840181926853
73,130,24,26.057983655193347,81.41772944123261,37.700499719531756
46,296,147,31.066663578076437,43.301939366427035,50.772764822409165
65,61,159,35.25765680887293,54.99081789431844,32.78089643165363
40,173,104,38.423829050957245,35.330210760301306,38.771077376646
91,51,22,28.241764172820865,39.873081593952804,30.806195530552337
73,122,90,22.11669628846453,32.9818249782991,44.145143602626305
65,125,74,24.270310867243126,68.46527469256112,37.6282813299448
96,237,151,25.744952605736362,61.991228070983645,28.684509861982125
71,74,53,35.721952889898915,85.02076900719445,32.327398194436384
51,298,176,33.732866352028665,57.78046060766026,31.17872307389026
45,277,172,24.18010646808351,68.53840232665812,56.436508786173306
59,167,126,36.774910101270166,54.095848284669785,40.8781710178334
58,238,36,37.18311688699512,79.76742236135374,46.10623353848631
55,157,182,37.64877549917293,85.58254189897457,57.38935094807415
43,291,66,25.500083774553243,55.90390420686444,27.288711810760113
71,148,31,22.67460489830158,34.962079228579455,57.47575028790716
57,71,43,22.07914813960543,39.81214975110378,41.58548839674707
44,274,146,28.001755068793862,73.23265982747438,54.248568370130094
96,296,59,28.586496205593498,49.51604751531689,26.71982219601677
93,291,63,37.36419995948353,77.12309835168656,30.917435168485106
89,105,195,25.355120897218683,74.98557423079475,27.766841183096503
45,198,109,32.537842832654235,71.65810007378879,46.13687134951361
96,104,71,35.764254196495244,78.85301306698767,25.630456101836018
53,89,175,25.383057888388034,75.3933522163654,51.70090205573011
91,228,93,25.342791935543914,67.95527394944904,30.017451646567956
88,199,36,33.38310524707208,30.25363251481451,30.21901847917985
57,205,134,34.522725607596435,60.94063248560158,31.244851855638874
92,170,73,39.19525282516085,65.7151735838936,49.855523818000606
49,53,140,36.9988134131534,87.63875405324414,56.96863806438675
62,75,136,36.44102807739789,69.02892369277131,56.300400566419086
95,264,20,33.846284473946056,64.52842531327707,24.050168840429002
90,161,33,22.369732670958754,62.47163060917273,30.497476132347114
96,162,38,36.18482450764963,36.197579624549164,46.88727863693114
57,237,17,38.70643451727092,55.65719264308278,44.74202563031131
43,72,28,27.814356329849296,38.061341549870775,34.001162596222656
91,218,77,26.27323916772151,33.16186503584546,54.513732936586074
71,107,108,30.44963284640238,49.768151528634306,25.21865100474144
86,57,133,39.129112009382474,68.72653012176391,45.56127512340851
45,165,57,21.016645483468785,82.00784010297437,30.923379027654846
65,273,177,34.17761281446303,78.62195203464675,41.086984882069245
45,100,111,36.293366664147314,47.68139103809422,35.49946281796738
74,280,153,35.77498333447072,32.75979710139826,59.189403977105044
80,238,73,31.335488099406565,54.160690556230165,39.46769095098389
82,285,17,38.41125994345421,48.88675743984325,59.043735711575856
44,50,118,22.690475171271167,52.275872083405396,30.200836668414688
53,169,142,24.90301193487724,63.54593645250632,50.71763729126169
41,79,132,26.13912606169582,31.824811393286865,48.68232500769238
93,269,162,20.17354819383201,52.248344182383555,53.90581149848404
90,66,62,27.41338514415024,63.517998569167716,47.7442985503626
79,200,58,23.213196756572223,55.85825225799165,47.294363924821695
52,151,81,34.49252304315945,70.03373656786461,46.42831029114468
90,171,158,28.299056142547954,41.167907515110436,59.40206288305688
44,201,60,34.08918894183702,39.229686555827364,29.123911043114582
86,135,183,25.87306539491079,48.4724654449068,21.204547394376476
75,118,18,22.638354948432042,36.10375451117665,47.1188345773567
75,138,73,22.639780471101624,44.17571216171976,26.893510799422383
89,229,32,24.065275048755502,35.214267455182984,47.175357206438875
95,120,197,22.304313852417824,54.118665215986326,32.78741643318802
58,295,196,24.41094147812954,72.68736434688225,21.734068696259516
59,107,145,31.580686893588805,47.192284842743334,50.79071968896322
61,199,63,25.12672029927309,30.223854886686784,22.065926993552974
70,108,101,26.858931229680643,63.42404612634546,28.965532625400918
80,221,24,21.054679670781642,71.51649283307974,33.45634535180709
86,86,61,37.84418185139596,53.47897094217559,25.309978023240017
83,211,188,22.763219841579936,47.81999407930942,56.54276643572504
43,149,13,26.973316712069533,59.43826796883022,44.8734596366722
42,162,171,27.589585006766214,36.074379887301816,55.01583787225752
76,234,110,35.4425253805262,68.63557319943521,47.282082518303056
64,234,161,29.670857066129642,73.99782892709769,59.67781624014647
88,217,158,27.659125776359154,72.27784063035236,41.00611195442637
76,69,139,33.917493971808916,49.720016412378754,22.150529651812985
98,278,16,31.940295014037208,80.56263986672062,26.43434577430726
43,66,193,21.56269167574028,86.81092623441985,43.53730647874855
92,229,84,26.25400502415168,47.824453379629915,33.909141562305734
78,53,85,39.57216257198538,45.763151237271124,24.51571203861134
46,240,44,29.66670406061387,72.24634558373523,29.525589676745952
46,294,163,28.48386139622031,72.49691753190355,38.982829214700466
88,99,155,22.998396025594115,60.62504532833461,40.727274808653725
64,131,73,36.78140347730309,85.3992002158705,57.38325035213443
54,269,131,22.666157549841188,38.77890147214034,23.627169932270235
46,99,65,22.101674883846954,58.64202547623027,34.31229800669604
86,65,64,28.780007010495154,32.11241229000445,40.241968455645136
91,284,149,28.732937587382686,33.15935652108689,24.53070323888783
43,121,46,39.62937973361137,33.22107204814704,47.512080931066976
73,110,61,22.550669731459692,59.507290385146334,40.60112365269083
93,93,156,29.676541973420854,65.33787318084455,38.380476707936836
84,195,24,24.024906241949836,30.209249790765423,46.24322295328359
83,295,136,34.03527783429985,67.95278424116624,31.512587641760486
81,99,95,27.833737541358577,59.38204512838041,33.57308406730377
58,270,93,32.96935778801614,43.428113163699805,26.50793993283269
86,281,116,26.768223672552555,30.9060073245906,40.94903873483865
88,129,189,31.290919732675697,39.3661919906657,34.89635014996725
92,79,86,29.38273950375836,66.01993413548945,30.413234557029355
77,98,163,27.487299549407048,69.53041222439899,24.989688310174074
66,147,54,30.7504958533597,68.82367211213464,20.92900817060642
